Seed, N, MU, RHO, S, Num_neutral, Num_sel, pi_neutral, pi_sel
4969138644863360385, 5000, 1.0e-09, 1.0e-07, -0.0001, 7, 11, 8.29173e-07, 1.31367e-06
6917558170044933288, 5000, 1.0e-09, 2.0e-07, -0.001, 3, 3, 4.65001e-07, 9.89834e-07
7672259505921772036, 5000, 1.0e-09, 2.0e-07, -0.01, 6, 7, 8.24046e-07, 1.4158e-07
1515417777715847125, 5000, 1.0e-09, 2.0e-07, -0.01, 6, 6, 3.44755e-06, 1.59366e-07
51598525797527142, 5000, 1.0e-09, 2.0e-07, -0.01, 4, 5, 4.06674e-07, 5.5667e-07
7306217958257771576, 5000, 1.0e-09, 2.0e-07, -0.01, 0, 6, 0.0, 8.01415e-07
3822103872312592145, 5000, 1.0e-09, 2.0e-07, -0.01, 6, 5, 3.51005e-06, 5.991e-08
5928670116588681913, 5000, 1.0e-09, 2.0e-07, -0.01, 4, 5, 5.40445e-07, 3.26958e-07
4362685175832242069, 5000, 1.0e-09, 2.0e-07, -0.01, 4, 4, 7.78476e-08, 2.36707e-07
7877306754254593388, 5000, 1.0e-09, 2.0e-07, -0.01, 9, 7, 1.00615e-06, 3.47823e-07
6507342939932538468, 5000, 1.0e-09, 2.0e-07, -0.01, 5, 11, 3.89813e-07, 5.11988e-07
5810987214923561027, 5000, 1.0e-09, 1.0e-07, -0.0001, 9, 13, 1.77456e-06, 4.83223e-06
6911655185120781976, 5000, 1.0e-09, 2.0e-07, -0.01, 8, 5, 2.3571e-06, 1.05776e-07
4390280527609303808, 5000, 1.0e-09, 2.0e-07, -0.01, 8, 8, 1.42958e-06, 5.04092e-07
5186811371437695841, 5000, 1.0e-09, 2.0e-07, -0.01, 6, 6, 9.34446e-07, 2.37266e-07
4314950790376304262, 5000, 1.0e-09, 2.0e-07, -0.01, 2, 6, 1.44215e-06, 4.0468e-07
8082938734335637588, 5000, 1.0e-09, 2.0e-07, -0.01, 5, 4, 4.2332e-07, 2.99892e-08
8172201716532621363, 5000, 1.0e-09, 2.0e-07, -0.01, 3, 8, 1.68905e-07, 9.29158e-07
1561206142047633225, 5000, 1.0e-09, 2.0e-07, -0.01, 5, 3, 2.0611e-06, 1.45474e-07
6196576733909084762, 5000, 1.0e-09, 2.0e-07, -0.01, 8, 9, 2.62688e-06, 7.77038e-07
823958256587985619, 5000, 1.0e-09, 2.0e-07, -0.01, 5, 9, 2.67714e-06, 2.24761e-07
1309065066469006614, 5000, 1.0e-09, 2.0e-07, -0.01, 8, 5, 2.49839e-06, 1.09859e-07
8293851374304086638, 5000, 1.0e-09, 1.0e-07, -0.0001, 4, 10, 3.08872e-07, 1.15033e-06
7273856564871181929, 5000, 1.0e-09, 2.0e-07, -0.01, 6, 8, 6.39024e-07, 5.99509e-07
408368344847436342, 5000, 1.0e-09, 4.0e-07, -0.0001, 7, 5, 1.36606e-06, 5.22282e-07
2438087644059606357, 5000, 1.0e-09, 4.0e-07, -0.0001, 1, 10, 3.45021e-06, 1.79536e-06
7610247661817595333, 5000, 1.0e-09, 4.0e-07, -0.0001, 4, 9, 2.0123e-06, 2.08258e-06
1632762283235127292, 5000, 1.0e-09, 4.0e-07, -0.0001, 7, 9, 2.97758e-06, 5.80657e-06
3995496583782628553, 5000, 1.0e-09, 4.0e-07, -0.0001, 4, 17, 1.14175e-06, 5.3812e-06
5281249462284556572, 5000, 1.0e-09, 4.0e-07, -0.0001, 5, 12, 1.87661e-06, 4.60851e-06
2128287952736538663, 5000, 1.0e-09, 4.0e-07, -0.0001, 2, 6, 2.19892e-08, 1.87037e-07
4730654696104057353, 5000, 1.0e-09, 4.0e-07, -0.0001, 6, 5, 7.72565e-06, 1.87809e-06
2274368488906976753, 5000, 1.0e-09, 4.0e-07, -0.0001, 2, 5, 4.59292e-08, 6.95883e-07
8866873473169356619, 5000, 1.0e-09, 1.0e-07, -0.0001, 8, 18, 1.17744e-06, 2.78704e-06
8283084358296257137, 5000, 1.0e-09, 4.0e-07, -0.0001, 6, 13, 1.63102e-06, 1.31433e-06
7395963393145668409, 5000, 1.0e-09, 4.0e-07, -0.0001, 3, 12, 2.28843e-06, 2.77751e-06
2481958341180527525, 5000, 1.0e-09, 4.0e-07, -0.0001, 4, 11, 1.47833e-06, 2.61009e-06
3022599669122049400, 5000, 1.0e-09, 4.0e-07, -0.0001, 5, 13, 2.87401e-07, 9.8112e-07
4033461508604403172, 5000, 1.0e-09, 4.0e-07, -0.0001, 3, 13, 7.75116e-07, 2.80264e-06
2753079083645739217, 5000, 1.0e-09, 4.0e-07, -0.0001, 5, 8, 5.18786e-06, 1.35494e-06
8945349524801230145, 5000, 1.0e-09, 4.0e-07, -0.0001, 4, 8, 8.17716e-08, 6.23425e-07
5666843870040130444, 5000, 1.0e-09, 4.0e-07, -0.0001, 8, 7, 1.11564e-06, 1.7148e-06
249495135358525048, 5000, 1.0e-09, 4.0e-07, -0.0001, 5, 7, 2.38425e-07, 9.88145e-07
6923742214091718056, 5000, 1.0e-09, 4.0e-07, -0.0001, 4, 13, 5.32075e-06, 5.57369e-06
5154491632751672677, 5000, 1.0e-09, 1.0e-07, -0.0001, 3, 8, 2.57569e-07, 2.16553e-06
5136274572559830392, 5000, 1.0e-09, 4.0e-07, -0.0001, 8, 12, 1.11095e-06, 9.9858e-07
3167397211046724504, 5000, 1.0e-09, 4.0e-07, -0.001, 6, 10, 1.83584e-07, 1.55451e-06
9098605872239595252, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 7, 7.08459e-07, 7.64641e-07
1733348435782498467, 5000, 1.0e-09, 4.0e-07, -0.001, 8, 14, 1.48689e-06, 1.42781e-06
3950108596036468561, 5000, 1.0e-09, 4.0e-07, -0.001, 6, 7, 4.772e-06, 2.16063e-06
4636666420625748829, 5000, 1.0e-09, 4.0e-07, -0.001, 9, 5, 1.04569e-06, 2.688e-06
6978297344502513285, 5000, 1.0e-09, 4.0e-07, -0.001, 3, 7, 1.38896e-06, 1.03063e-06
1490391440229998803, 5000, 1.0e-09, 4.0e-07, -0.001, 3, 10, 7.98355e-07, 5.214e-06
5999560767644942686, 5000, 1.0e-09, 4.0e-07, -0.001, 6, 8, 1.80653e-06, 1.9851e-06
5007999361389645580, 5000, 1.0e-09, 4.0e-07, -0.001, 7, 6, 1.43841e-06, 1.65519e-07
3245121613048606315, 5000, 1.0e-09, 1.0e-07, -0.0001, 2, 9, 2.69177e-07, 1.62805e-06
5715895252103903582, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 8, 1.62688e-06, 9.18815e-07
3879238855317657457, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 8, 4.9938e-07, 1.36898e-06
3447911219948839126, 5000, 1.0e-09, 4.0e-07, -0.001, 5, 11, 3.21841e-06, 2.19641e-06
5579777161398777188, 5000, 1.0e-09, 4.0e-07, -0.001, 2, 6, 8.96696e-08, 5.78563e-07
6372080775774701322, 5000, 1.0e-09, 4.0e-07, -0.001, 7, 8, 5.39404e-06, 3.53308e-06
2900500155977736642, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 8, 4.99156e-08, 1.25257e-06
5864455284588851724, 5000, 1.0e-09, 4.0e-07, -0.001, 5, 10, 2.37811e-06, 3.18927e-06
4271622366628409902, 5000, 1.0e-09, 4.0e-07, -0.001, 3, 7, 3.15961e-07, 7.98836e-08
5002105387858513465, 5000, 1.0e-09, 4.0e-07, -0.001, 5, 8, 9.62428e-07, 6.78378e-07
7734075975558960791, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 8, 5.96951e-07, 1.59613e-07
1646133730999776641, 5000, 1.0e-09, 1.0e-07, -0.0001, 1, 14, 2.0e-09, 3.57088e-06
1442272829229463625, 5000, 1.0e-09, 4.0e-07, -0.001, 4, 7, 8.67676e-07, 1.57645e-07
8775963288146054182, 5000, 1.0e-09, 4.0e-07, -0.01, 8, 6, 2.30967e-06, 2.04929e-07
8650237127866020379, 5000, 1.0e-09, 4.0e-07, -0.01, 5, 9, 1.77914e-06, 1.43712e-07
1569167932786441334, 5000, 1.0e-09, 4.0e-07, -0.01, 5, 1, 8.99177e-07, 2.0e-09
7804775372741455292, 5000, 1.0e-09, 4.0e-07, -0.01, 2, 3, 3.00808e-06, 1.59972e-08
7872261208065382099, 5000, 1.0e-09, 4.0e-07, -0.01, 9, 11, 1.36427e-06, 7.16917e-07
4184971438227217704, 5000, 1.0e-09, 4.0e-07, -0.01, 5, 2, 4.59392e-06, 1.35191e-07
6233781051265261422, 5000, 1.0e-09, 4.0e-07, -0.01, 3, 4, 1.35284e-06, 8.37184e-08
5955931537108475350, 5000, 1.0e-09, 4.0e-07, -0.01, 0, 5, 0.0, 1.29619e-07
1682101636210097977, 5000, 1.0e-09, 4.0e-07, -0.01, 9, 11, 2.56807e-06, 6.59504e-07
6328524630245170614, 5000, 1.0e-09, 1.0e-07, -0.0001, 5, 11, 1.73916e-06, 1.92007e-06
8865217757315008613, 5000, 1.0e-09, 4.0e-07, -0.01, 6, 4, 2.98971e-07, 4.39736e-08
710265143896159973, 5000, 1.0e-09, 4.0e-07, -0.01, 9, 11, 9.27036e-07, 5.60546e-07
6575288991258500513, 5000, 1.0e-09, 4.0e-07, -0.01, 3, 7, 1.55436e-06, 1.93403e-07
7310947563659476313, 5000, 1.0e-09, 4.0e-07, -0.01, 4, 4, 1.68923e-06, 9.7698e-08
3443898016890248248, 5000, 1.0e-09, 4.0e-07, -0.01, 5, 6, 4.77684e-07, 7.02396e-07
124109305194527262, 5000, 1.0e-09, 4.0e-07, -0.01, 6, 4, 2.29361e-07, 9.97872e-08
6813392748169635428, 5000, 1.0e-09, 4.0e-07, -0.01, 3, 7, 7.77848e-08, 1.07792e-07
849261733556659915, 5000, 1.0e-09, 4.0e-07, -0.01, 7, 10, 2.12103e-06, 2.71773e-07
4898166643161370808, 5000, 1.0e-09, 4.0e-07, -0.01, 7, 2, 3.46939e-07, 4.79216e-08
7931235080832560318, 5000, 1.0e-09, 4.0e-07, -0.01, 3, 12, 1.41256e-07, 7.783e-07
6532998879503651243, 5000, 1.0e-09, 1.0e-07, -0.0001, 7, 5, 7.28337e-07, 1.91696e-06
5432653390109627635, 5000, 1.0e-09, 4.0e-07, -0.01, 0, 8, 0.0, 2.03428e-07
6936946638219880400, 5000, 1.0e-09, 6.0e-07, -0.0001, 3, 6, 2.68276e-06, 8.26663e-07
1341845395615161823, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 6, 7.86249e-07, 8.68957e-07
8178445573323402552, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 14, 2.16623e-06, 4.498e-06
8577233639899268234, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 12, 9.20967e-07, 1.27409e-06
2130273186657592690, 5000, 1.0e-09, 6.0e-07, -0.0001, 6, 9, 4.19703e-07, 1.31119e-06
1636169798318594906, 5000, 1.0e-09, 6.0e-07, -0.0001, 4, 13, 1.70191e-06, 5.25972e-06
7856267123237760325, 5000, 1.0e-09, 6.0e-07, -0.0001, 3, 13, 1.03745e-07, 5.40591e-06
1285883173391418919, 5000, 1.0e-09, 6.0e-07, -0.0001, 9, 12, 4.32277e-06, 8.44036e-07
2632299000111957010, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 8, 1.29587e-06, 5.31806e-07
4995487889034923176, 5000, 1.0e-09, 1.0e-07, -0.0001, 8, 4, 2.24282e-06, 1.77152e-07
2729709625269146244, 5000, 1.0e-09, 6.0e-07, -0.0001, 10, 4, 3.25056e-06, 5.99112e-08
1203625639837959350, 5000, 1.0e-09, 6.0e-07, -0.0001, 7, 9, 7.38282e-07, 4.33897e-07
2352253340732371748, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 11, 3.0264e-06, 1.84646e-06
2235234317525137126, 5000, 1.0e-09, 6.0e-07, -0.0001, 6, 7, 7.46536e-07, 2.24827e-06
4576510432354438304, 5000, 1.0e-09, 6.0e-07, -0.0001, 6, 10, 3.78214e-06, 2.54409e-06
7319432112009263404, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 9, 5.62955e-06, 3.74053e-06
4870589001205028669, 5000, 1.0e-09, 6.0e-07, -0.0001, 4, 8, 2.59924e-08, 2.91506e-06
5390180811544440392, 5000, 1.0e-09, 6.0e-07, -0.0001, 1, 16, 1.39916e-08, 9.86084e-06
8339345172006193221, 5000, 1.0e-09, 6.0e-07, -0.0001, 9, 10, 5.29662e-07, 4.03008e-06
3578228224174917082, 5000, 1.0e-09, 6.0e-07, -0.0001, 5, 8, 2.22434e-07, 6.66572e-06
3450293393063713183, 5000, 1.0e-09, 1.0e-07, -0.0001, 4, 6, 1.64303e-06, 1.0027e-06
4153169266356150276, 5000, 1.0e-09, 6.0e-07, -0.0001, 4, 6, 1.45505e-06, 2.48179e-06
4821338458620683951, 5000, 1.0e-09, 6.0e-07, -0.001, 4, 10, 3.76074e-07, 1.45022e-06
5889023269919471994, 5000, 1.0e-09, 6.0e-07, -0.001, 7, 9, 2.09978e-06, 1.4066e-06
689559975798900185, 5000, 1.0e-09, 6.0e-07, -0.001, 7, 4, 1.83376e-06, 5.01038e-07
5402152294169918531, 5000, 1.0e-09, 6.0e-07, -0.001, 1, 12, 3.36185e-07, 2.3834e-06
9107590790090830985, 5000, 1.0e-09, 6.0e-07, -0.001, 6, 9, 4.61769e-07, 1.27499e-06
1348275955637127855, 5000, 1.0e-09, 6.0e-07, -0.001, 3, 10, 3.42385e-07, 1.70887e-06
4711218812389315002, 5000, 1.0e-09, 6.0e-07, -0.001, 4, 8, 4.99612e-08, 4.27712e-06
4169350144950305443, 5000, 1.0e-09, 6.0e-07, -0.001, 6, 12, 7.99236e-08, 1.36854e-06
7515538436471187590, 5000, 1.0e-09, 6.0e-07, -0.001, 5, 6, 2.7933e-07, 3.30199e-07
1203600066213854166, 5000, 1.0e-09, 1.0e-07, -0.0001, 3, 8, 5.07873e-07, 6.23627e-07
2370982588576781331, 5000, 1.0e-09, 6.0e-07, -0.001, 8, 8, 2.3713e-06, 1.842e-06
6743553535296536545, 5000, 1.0e-09, 6.0e-07, -0.001, 2, 16, 2.25629e-06, 2.81527e-06
2784633961053089360, 5000, 1.0e-09, 6.0e-07, -0.001, 7, 16, 2.32726e-06, 8.16503e-06
947029229284995207, 5000, 1.0e-09, 6.0e-07, -0.001, 3, 11, 1.27268e-07, 1.39382e-06
4336343999260283365, 5000, 1.0e-09, 6.0e-07, -0.001, 9, 6, 1.14513e-06, 1.83185e-06
4655078816313558186, 5000, 1.0e-09, 6.0e-07, -0.001, 3, 5, 7.78436e-08, 3.43055e-07
3425164402085755515, 5000, 1.0e-09, 6.0e-07, -0.001, 11, 7, 5.03202e-06, 9.19707e-07
1338938148377159080, 5000, 1.0e-09, 6.0e-07, -0.001, 4, 5, 2.05184e-06, 5.4147e-07
1468851849140344347, 5000, 1.0e-09, 6.0e-07, -0.001, 7, 6, 5.45025e-06, 1.21034e-06
376693735487134004, 5000, 1.0e-09, 6.0e-07, -0.001, 2, 8, 1.19972e-08, 7.73126e-07
4395753491543154753, 5000, 1.0e-09, 1.0e-07, -0.001, 8, 5, 1.08098e-06, 2.44894e-06
490505362108198481, 5000, 1.0e-09, 6.0e-07, -0.001, 6, 5, 1.1759e-06, 1.05183e-06
21116713306170577, 5000, 1.0e-09, 6.0e-07, -0.01, 1, 9, 7.12691e-07, 3.60939e-07
8893245219573235717, 5000, 1.0e-09, 6.0e-07, -0.01, 1, 4, 3.9996e-09, 2.39904e-08
4892567337734883024, 5000, 1.0e-09, 6.0e-07, -0.01, 5, 4, 1.12362e-06, 5.6888e-07
3995686087406561311, 5000, 1.0e-09, 6.0e-07, -0.01, 4, 4, 8.4755e-07, 4.79035e-07
2919120103259223913, 5000, 1.0e-09, 6.0e-07, -0.01, 4, 6, 1.19384e-07, 8.9804e-08
2253882326107714438, 5000, 1.0e-09, 6.0e-07, -0.01, 2, 5, 2.92937e-06, 2.96292e-07
5515677000760562610, 5000, 1.0e-09, 6.0e-07, -0.01, 9, 5, 3.61064e-06, 1.655e-07
5132561415476402474, 5000, 1.0e-09, 6.0e-07, -0.01, 6, 6, 3.63867e-06, 3.51355e-07
83564210358588196, 5000, 1.0e-09, 6.0e-07, -0.01, 6, 10, 2.34972e-06, 4.44084e-07
1338426772068244332, 5000, 1.0e-09, 1.0e-07, -0.001, 6, 10, 1.58833e-06, 1.24344e-06
2194383812861921488, 5000, 1.0e-09, 6.0e-07, -0.01, 2, 8, 2.91707e-07, 3.38481e-07
3522392837584919987, 5000, 1.0e-09, 6.0e-07, -0.01, 1, 8, 1.79378e-06, 4.29589e-07
7738366758224767338, 5000, 1.0e-09, 6.0e-07, -0.01, 3, 12, 1.17157e-06, 1.0035e-06
7161813702401589309, 5000, 1.0e-09, 6.0e-07, -0.01, 7, 0, 5.02742e-06, 0.0
1212367296568281419, 5000, 1.0e-09, 6.0e-07, -0.01, 5, 4, 1.85974e-06, 4.39384e-08
5114401813940003216, 5000, 1.0e-09, 6.0e-07, -0.01, 1, 8, 2.9958e-08, 1.93439e-07
1614840115853049889, 5000, 1.0e-09, 6.0e-07, -0.01, 6, 7, 5.62501e-07, 1.91634e-07
4798230601381290815, 5000, 1.0e-09, 6.0e-07, -0.01, 4, 5, 4.86473e-06, 2.79932e-08
8654503010842826557, 5000, 1.0e-09, 6.0e-07, -0.01, 6, 5, 1.44645e-06, 1.35628e-07
8542523655522504129, 5000, 1.0e-09, 6.0e-07, -0.01, 3, 7, 3.79667e-07, 3.0038e-07
3642666217735757282, 5000, 1.0e-09, 1.0e-07, -0.001, 4, 12, 2.12003e-06, 4.80986e-06
6361195451571928164, 5000, 1.0e-09, 6.0e-07, -0.01, 8, 3, 1.35752e-06, 3.19764e-08
329707124442876450, 5000, 2.0e-09, 1.0e-07, -0.0001, 9, 18, 6.9486e-07, 5.71246e-06
8049310362279357561, 5000, 2.0e-09, 1.0e-07, -0.0001, 5, 18, 2.43567e-06, 3.4058e-06
642266598565297405, 5000, 2.0e-09, 1.0e-07, -0.0001, 8, 11, 1.69481e-06, 1.69545e-06
4659962112491507446, 5000, 2.0e-09, 1.0e-07, -0.0001, 9, 22, 1.87214e-06, 3.3645e-06
6807890498826672655, 5000, 2.0e-09, 1.0e-07, -0.0001, 4, 21, 1.57256e-06, 3.22458e-06
4351901584423282713, 5000, 2.0e-09, 1.0e-07, -0.0001, 9, 13, 2.12061e-06, 2.20634e-06
7781268148465684892, 5000, 2.0e-09, 1.0e-07, -0.0001, 14, 15, 7.92822e-06, 2.54306e-06
7627644629476456543, 5000, 2.0e-09, 1.0e-07, -0.0001, 8, 19, 3.93635e-06, 5.43783e-06
5448725639925551171, 5000, 2.0e-09, 1.0e-07, -0.0001, 11, 21, 5.51899e-07, 3.82392e-06
7440126099250716340, 5000, 1.0e-09, 1.0e-07, -0.001, 9, 18, 8.13889e-07, 3.44646e-06
6390227443221155274, 5000, 2.0e-09, 1.0e-07, -0.0001, 7, 12, 2.89329e-06, 6.42822e-06
119664359273928801, 5000, 2.0e-09, 1.0e-07, -0.0001, 7, 23, 1.00974e-06, 4.48495e-06
3354867168546254216, 5000, 2.0e-09, 1.0e-07, -0.0001, 11, 19, 2.18324e-06, 2.79458e-06
4851749961798942556, 5000, 2.0e-09, 1.0e-07, -0.0001, 8, 21, 4.1305e-06, 3.48609e-06
8571187348302317694, 5000, 2.0e-09, 1.0e-07, -0.0001, 13, 22, 5.4667e-06, 1.19455e-05
2173342390235606323, 5000, 2.0e-09, 1.0e-07, -0.0001, 8, 16, 1.66419e-06, 9.89629e-06
2639397759524654101, 5000, 2.0e-09, 1.0e-07, -0.0001, 11, 18, 1.77096e-06, 3.67518e-06
743840574612132798, 5000, 2.0e-09, 1.0e-07, -0.0001, 8, 14, 1.73808e-06, 2.78496e-06
6350233911976943842, 5000, 2.0e-09, 1.0e-07, -0.0001, 6, 24, 6.39277e-07, 5.30605e-06
607788785189206057, 5000, 2.0e-09, 1.0e-07, -0.0001, 12, 25, 4.93225e-06, 6.30765e-06
1349670654754337055, 5000, 1.0e-09, 1.0e-07, -0.001, 7, 3, 2.36702e-06, 7.58096e-08
102159061877714035, 5000, 2.0e-09, 1.0e-07, -0.0001, 12, 18, 4.29171e-06, 6.98157e-06
2267390584441394656, 5000, 2.0e-09, 1.0e-07, -0.001, 6, 16, 2.57139e-07, 3.89409e-06
5191002669454517028, 5000, 2.0e-09, 1.0e-07, -0.001, 6, 12, 1.35203e-06, 2.19041e-06
2787067497021489573, 5000, 2.0e-09, 1.0e-07, -0.001, 12, 22, 2.17113e-06, 7.31508e-06
8372347102860987623, 5000, 2.0e-09, 1.0e-07, -0.001, 10, 14, 1.53715e-06, 4.81204e-06
6989619642588450761, 5000, 2.0e-09, 1.0e-07, -0.001, 8, 20, 7.02747e-06, 8.05303e-06
7132429528325198860, 5000, 2.0e-09, 1.0e-07, -0.001, 9, 15, 3.44856e-06, 3.30859e-06
3092351200404254379, 5000, 2.0e-09, 1.0e-07, -0.001, 7, 16, 2.81107e-07, 2.6223e-06
6630970160409222354, 5000, 2.0e-09, 1.0e-07, -0.001, 12, 17, 2.51413e-06, 7.73602e-06
465199382809396101, 5000, 2.0e-09, 1.0e-07, -0.001, 11, 17, 6.91651e-06, 7.66665e-06
6941376383745892285, 5000, 1.0e-09, 1.0e-07, -0.001, 4, 8, 1.14652e-06, 3.42064e-06
322088116725716601, 5000, 2.0e-09, 1.0e-07, -0.001, 7, 20, 1.22764e-06, 6.21763e-06
4228537557126003092, 5000, 2.0e-09, 1.0e-07, -0.001, 10, 15, 5.20064e-06, 7.57078e-06
9014879505924731518, 5000, 2.0e-09, 1.0e-07, -0.001, 13, 17, 9.66559e-07, 1.2587e-06
1024574328967747624, 5000, 2.0e-09, 1.0e-07, -0.001, 8, 20, 7.69702e-07, 7.93734e-06
7572554332452100206, 5000, 2.0e-09, 1.0e-07, -0.001, 7, 23, 3.16196e-06, 8.36897e-06
